代码,名称,收盘,信号,强度,操作建议,历史胜率参考
000017,深中华A,8.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002540,亚太科技,7.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002340,格林美,8.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600930,华电新能,6.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002357,富临运业,11.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600000,浦发银行,11.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603915,国茂股份,18.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601789,宁波建工,5.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603916,苏博特,11.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002601,龙佰集团,19.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000422,湖北宜化,14.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605050,福然德,13.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000035,中国天楹,5.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600367,红星发展,18.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002052,同洲电子,13.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002131,利欧股份,8.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600352,浙江龙盛,11.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000683,博源化工,7.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000726,鲁  泰Ａ,7.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002365,永安药业,15.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603050,科林电气,18.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002666,德联集团,5.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600320,振华重工,5.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605005,合兴股份,18.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600711,盛屯矿业,16.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603321,梅轮电梯,8.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603877,太平鸟,16.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688616,西力科技,12.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600961,株冶集团,17.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002372,伟星新材,10.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603997,继峰股份,13.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002064,华峰化学,11.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605369,拱东医疗,19.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600535,天士力,15.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603577,汇金通,10.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002019,亿帆医药,12.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600359,新农开发,7.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603368,柳药集团,18.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000590,启迪药业,11.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600851,海欣股份,7.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002534,西子洁能,16.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605077,华康股份,15.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603901,永创智能,14.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000811,冰轮环境,16.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002946,新乳业,18.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002761,浙江建投,8.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603739,蔚蓝生物,15.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002284,亚太股份,15.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
